contaminant_level,ph_level,turbidity,dissolved_oxygen,nitrate_level,lead_concentration,bacteria_count,access_to_clean_water,diarrheal_cases,cholera_cases,typhoid_cases,infant_mortality_rate,gdp,healthcare_access,urbanization_rate,sanitation_coverage,rainfall_per_year,temperature,population_density,abdominal_pain,nausea_vomiting,weakness_loss_of_appetite,fever,"Diarrheal Cases per 100,000 people","Cholera Cases per 100,000 people","Typhoid Cases per 100,000 people",water_source_Pond,water_source_River,water_source_Spring,water_source_Tap,water_source_Well
2.54,6.27,2.58,3.6,45.74,16.74,1243,41.39,26.522947483327147,29.45101514380796,0.0,31.06,21774,29.82,82.84,87.56,2574,6.86,858,2,6,6,0,60.9323483004203,12.363048185176295,104.96194637044118,1,0,0,0,0
6.2,7.31,0.25,4.92,17.41,19.26,3479,76.69,29.106352578589274,74.48750042752332,18.472025392338736,35.68,28961,82.12,34.91,41.89,1951,5.43,620,1,9,4,6,73.56886780272728,23.57333449620481,236.38573725886727,1,0,0,0,0
5.36,7.9,0.36,3.65,13.62,1.72,945,82.35,11.100867421844224,34.96935659943862,32.94688745794613,56.03,63342,34.04,29.36,45.15,2357,16.6,50,6,4,2,5,75.35324572338914,16.629645440496212,205.22352884318516,0,0,0,1,0
0.6,6.84,4.44,6.56,11.31,0.17,1640,94.42,8.34463870376389,12.55154163577079,29.13190644407909,7.14,89734,96.37,46.9,69.35,2420,25.03,581,3,7,10,6,94.15743300301607,30.312971007297087,312.38005815172363,1,0,0,0,0
0.81,6.95,3.83,6.07,12.72,10.97,1952,57.87,17.786694250770935,37.81544072288535,21.84422508336356,78.34,9531,39.0,69.67,73.21,1544,13.75,608,7,1,6,2,70.61278204881073,12.808810219859096,115.40801057519539,0,0,0,1,0
6.43,8.34,0.98,4.22,6.75,5.28,2633,62.34,0.0,42.006899337549896,35.88217386005979,15.61,45296,46.41,22.32,22.12,2763,12.37,478,5,6,8,2,88.61393365176629,19.764106071519077,214.96457406012883,0,0,1,0,0
4.65,6.53,3.1,4.22,29.84,9.38,3501,62.87,14.962878531496234,77.46245071980437,4.625189144528836,15.02,93925,80.19,72.76,92.58,2180,3.78,564,9,3,1,10,96.65053307022006,27.529228061515663,373.3545476069403,0,0,0,1,0
9.71,6.26,3.97,7.38,14.04,1.45,889,48.89,8.870022560562223,34.82958169001317,5.849239935905762,21.37,94260,98.3,51.01,83.93,260,15.32,959,3,8,7,0,83.45196178021732,12.80463271549713,156.21409328531675,0,1,0,0,0
6.79,6.86,4.45,5.71,30.75,10.03,573,52.98,15.341335225954452,13.686826476862581,30.58218785192944,58.54,56378,37.16,21.26,30.55,1394,18.84,829,4,0,8,3,51.79912698128054,17.138519682492294,81.65835961731122,0,0,0,0,0
0.1,7.86,2.34,3.39,4.15,2.5,512,89.28,7.219610666497397,10.00647442127137,58.911529446560536,29.99,17431,11.99,63.74,20.83,2091,15.95,542,8,6,10,1,110.98374111989791,16.487178587230893,240.430039864346,0,0,0,0,0
4.81,7.57,4.49,9.44,5.77,16.77,4160,54.06,22.90050372744384,81.22017096375035,20.054890065724905,38.07,45622,52.31,60.26,81.53,1352,27.2,673,6,5,2,9,81.5566276844272,24.36960679384596,324.24452112324127,0,0,0,0,1
4.14,7.04,2.54,5.83,26.81,15.19,1964,90.84,32.3136430157341,56.52085719865506,0.0,93.3,77894,59.18,59.79,92.23,2906,11.53,430,9,7,1,7,107.99900317123543,17.940132416511666,375.66312081834263,0,0,0,0,1
1.07,8.41,3.44,7.14,25.58,1.48,4051,51.37,25.078090489952245,76.79391405194725,35.6988703506726,85.03,62621,95.95,70.38,45.77,1274,28.64,643,8,4,6,2,93.68376622756477,12.19933531043088,189.93721106012867,0,0,0,1,0
9.23,7.84,4.9,9.2,13.58,16.73,2230,53.79,31.14800811514858,50.1563876501355,40.27443996551253,85.51,63438,41.39,24.5,45.66,1799,35.31,987,6,0,4,6,52.296075429928734,17.87281902953289,152.1724458567229,0,0,0,0,0
8.05,6.15,1.18,5.82,41.36,6.5,2283,69.22,41.61515085648651,48.730696701901884,5.653678360735775,58.61,60470,9.08,65.8,61.17,2138,23.65,513,0,0,4,6,10.253590602530952,20.989263130100543,47.96524324610898,0,1,0,0,0
2.3,7.86,0.84,8.74,9.35,7.06,4984,37.22,12.175287236097555,91.29409162144205,0.0,86.91,88149,65.09,80.98,73.96,1805,15.55,693,7,8,9,8,126.10295824920547,32.79594803747144,491.7604194809741,1,0,0,0,0
2.56,6.06,1.71,9.4,18.03,3.6,611,94.54,20.50821770578256,18.722927134059265,22.316860521238343,78.3,95544,2.11,52.42,71.81,2208,7.19,220,3,9,4,5,82.83369512597972,19.97897193211525,262.86950990749324,0,1,0,0,0
0.32,7.63,0.82,4.22,27.78,16.71,437,87.43,38.786876832834,19.387519798243318,18.26652115894481,95.42,38820,42.54,48.88,80.21,1246,37.3,142,2,5,3,0,50.310675417491964,9.911413856472585,64.52806814896114,0,1,0,0,0
2.97,6.53,1.42,9.25,43.36,8.09,1459,76.94,43.17372613121037,41.90236446368039,16.626988728566122,8.31,69912,40.96,73.82,29.12,968,30.07,966,6,9,4,7,110.75030186918804,24.489983590875852,392.9178961815485,0,0,0,1,0
5.85,7.74,3.71,3.84,20.93,0.98,523,99.17,15.7432737711444,14.288128568107096,18.349974633206624,4.82,88301,25.48,21.7,61.59,1284,9.86,309,2,4,3,0,44.27639344499489,4.084719393190514,58.56476544587709,0,0,0,1,0
4.21,6.77,2.39,4.93,19.93,19.32,3577,31.12,14.33431521421678,72.83358596612504,22.509338983590844,19.15,59169,96.43,37.27,60.51,406,6.03,228,7,0,5,2,65.15230740623792,12.877998378725142,95.67992570339938,0,0,1,0,0
9.69,8.18,1.88,8.66,28.98,5.12,4895,58.77,20.931601907753183,94.68578977661016,16.027073240806313,93.05,37059,40.34,78.3,95.99,992,1.97,399,5,5,3,10,78.52292608916734,29.249186589446317,332.32895186278216,0,1,0,0,0
0.56,6.84,1.84,9.3,15.83,18.72,3398,90.08,33.815069001558776,52.503249283556954,11.875143021438829,61.35,85291,89.47,49.98,93.46,1076,7.62,343,4,5,1,4,68.15484546129505,11.599249632471372,154.95291587063795,0,1,0,0,0
5.91,7.55,0.97,7.79,35.46,6.02,2261,60.31,47.537341139796226,51.89027072733891,29.562189495034602,43.76,1074,51.51,77.23,80.03,2099,29.3,396,3,2,8,7,50.71938483155885,27.260986039430737,178.28213431354175,0,0,0,1,0
8.58,6.71,2.24,3.73,12.43,16.63,1023,30.37,33.48783814741699,27.013313523746508,0.0,52.25,1601,82.05,30.15,90.15,1224,25.18,586,7,7,1,8,102.95222311119939,18.377624332966295,357.534544944659,0,0,0,1,0
4.81,8.29,3.12,6.66,41.16,13.28,1579,41.04,72.70707789602642,24.391090548047053,22.101238659496463,83.3,18259,45.14,41.17,79.65,2799,38.7,680,7,0,8,6,75.42912013661332,22.258825346326166,177.46393061501448,0,0,1,0,0
0.03,7.95,0.7,7.01,13.62,17.23,321,60.39,12.058553720145026,22.650583656473067,0.0,93.05,95538,99.15,75.89,77.64,2240,12.88,960,0,0,9,8,13.8378497457193,28.833920787505747,75.62505801648335,0,0,1,0,0
2.43,6.61,4.86,4.97,49.64,19.52,3126,76.76,73.41010442440773,63.81081658286435,35.39397580948106,73.51,38502,64.0,23.08,37.26,2524,31.46,310,8,5,5,10,105.89382122460975,30.15386121041077,430.38475050837616,0,0,0,0,1
3.24,8.37,2.22,9.94,15.82,17.43,2831,41.39,15.202584683504027,61.1772935976643,12.912526382973645,76.47,86368,15.59,81.58,69.38,958,4.82,123,4,9,8,2,99.64980806525175,19.26050454147815,256.1015668312633,0,0,0,0,0
9.66,6.89,4.74,5.35,43.94,8.07,4275,61.36,32.961000908211844,63.42540221142343,6.3193627389035365,33.4,79852,0.64,34.79,93.28,2162,22.5,595,3,0,8,4,41.21554552761633,19.25844147058316,84.77016576552518,0,1,0,0,0
9.12,7.63,0.67,4.47,19.87,16.29,2427,30.9,52.78085264577879,43.73336814667527,13.563008271094606,47.77,72910,92.89,87.82,80.01,1361,18.67,832,5,5,2,9,83.1346737629703,23.25236581363319,295.8204605503229,0,1,0,0,0
9.49,7.86,3.84,3.77,12.3,14.23,2980,63.43,28.651644862481728,61.77120595479596,22.77096920167316,88.75,48781,68.68,76.22,68.38,2569,33.53,69,5,0,0,7,39.70910740101427,12.003948787350083,139.13210150981178,0,0,1,0,0
8.26,6.06,3.09,5.65,11.31,1.23,3757,92.71,20.784796312121273,70.66760991117908,37.07791940866759,79.02,14819,10.63,46.45,40.65,1859,28.06,936,1,5,0,0,33.44647440946154,1.96239820508517,29.83215022134159,0,0,1,0,0
3.52,8.4,4.1,7.85,42.51,18.6,449,71.77,56.46374538625829,0.0,23.314213123642194,69.06,86224,74.35,69.38,74.29,1826,7.77,775,7,2,2,7,72.23736804827753,20.311879932421334,228.4084627948721,0,0,0,0,1
9.06,6.86,3.0,4.62,15.44,9.32,1284,60.85,25.163627853951226,21.104369869697543,25.151882588781405,8.39,86884,22.71,54.42,47.76,2493,39.36,764,6,7,4,6,101.37294032391802,20.307955207001626,312.1349100777958,0,0,0,0,0
9.82,6.47,4.81,8.39,16.93,2.69,3518,41.36,18.693039686089683,72.565344006946,41.27277895622221,5.87,39113,80.92,78.26,25.22,1200,32.93,124,0,5,2,0,35.67590464931446,3.6981381103012634,37.32412623114862,0,0,0,0,1
3.5,8.13,3.13,3.95,9.85,8.51,1660,44.17,29.14849923774308,26.00111400304468,35.4181627174157,14.78,36999,60.99,51.45,39.15,1719,14.19,986,4,10,8,9,113.10296599049316,39.170248922554066,480.64418091971595,0,0,0,0,0
2.61,7.76,3.92,6.08,48.07,12.06,903,35.36,59.38476268476268,6.3330000819698515,37.81342327792113,58.98,24409,12.37,89.04,51.14,675,33.04,304,5,0,8,9,59.31230699156349,30.451204983438494,195.79825969694878,1,0,0,0,0
5.47,6.22,4.39,7.92,12.24,11.46,1177,81.97,10.601832503891176,30.320796273134842,1.8219208237650284,54.57,21281,7.09,20.68,99.73,325,38.28,389,3,4,2,5,47.97920901305629,13.45432335578164,151.16131259530636,0,1,0,0,0
1.87,6.29,3.57,3.95,12.37,11.5,329,35.4,20.111946711399412,0.0,38.65689113825081,94.38,90307,46.61,64.12,80.81,2513,35.61,625,1,7,2,0,54.75758758585163,7.787001073194377,70.62304190294194,0,0,0,0,1
0.33,7.79,2.62,7.18,47.19,5.12,636,56.88,58.968619173300866,14.340698006416215,39.458083119200985,70.09,55442,93.69,29.65,42.37,2171,22.25,569,3,2,4,1,44.11602174887576,9.512214490141435,64.16659469593797,0,0,1,0,0
9.46,6.19,1.36,8.59,45.04,12.65,1889,82.49,45.290394311535564,44.414919577341976,9.02766101719074,30.81,97672,56.46,25.3,80.99,2385,23.09,89,0,5,1,4,33.9229992955402,10.85962732970381,79.65106441721437,0,0,0,0,1
9.26,8.29,4.27,7.17,12.45,18.15,1867,79.9,19.95046772201526,56.59398851162418,16.047633827963203,17.83,43814,75.91,42.66,48.61,1461,4.26,36,6,4,5,1,75.60584039962126,11.402096367383717,128.22898116103292,1,0,0,0,0
1.63,7.85,2.4,6.58,43.24,7.77,2515,70.43,50.126185513669235,45.8961359356433,15.762772733621624,85.25,4250,46.95,39.4,68.63,1526,6.59,793,1,5,6,9,54.85531293711855,28.917121318105917,227.87847601626038,0,0,0,0,1
4.08,6.84,3.1,8.87,12.49,12.61,412,69.99,22.501589885613686,22.099914680455065,19.15784857388863,47.04,52786,38.41,13.71,81.17,2768,39.3,445,1,9,8,0,79.60437041836789,18.480166327987376,162.85589022961864,0,1,0,0,0
8.31,6.91,0.4,9.9,4.22,4.88,3833,36.32,12.62482777661551,81.85202767747154,15.256586732603179,66.04,79160,82.22,44.22,79.27,1269,30.79,242,8,0,5,5,69.90240115791687,18.86268485130951,160.78568195126263,1,0,0,0,0
6.61,7.27,2.49,4.27,41.02,0.97,2415,42.24,43.61709732991969,44.7921895114103,43.12699702277681,57.38,93677,46.34,86.15,31.2,1596,1.02,263,4,6,2,7,74.55208599803397,15.714110876613695,242.54973107120747,0,0,1,0,0
3.95,6.9,3.49,7.84,38.58,11.71,2586,67.43,15.020854829326076,61.572331871988,14.87556325417787,12.53,17770,14.15,47.35,86.04,2749,21.9,374,1,8,4,7,71.88779234903178,27.80581793239793,242.0610650350502,0,0,1,0,0
7.44,7.96,2.92,3.56,14.73,0.95,1564,54.37,0.0,24.84573194153016,0.0,7.59,92170,27.45,34.15,93.84,1547,13.81,397,10,1,3,7,89.98092216028837,18.423366260519696,269.4257476704852,0,0,0,1,0
8.97,8.44,2.24,3.3,4.51,14.47,4610,31.33,7.573263096683059,80.35746708369666,34.475173429240755,38.95,12499,56.14,85.93,38.67,843,12.46,947,8,9,4,10,129.6898434043011,33.94472637210365,546.8100028227617,1,0,0,0,0
9.26,7.46,1.12,4.97,10.32,13.41,480,85.87,23.212100947511846,16.558984558215343,25.46405254296213,37.43,61628,40.26,50.46,46.35,1608,22.26,382,8,4,7,5,99.5245119181065,23.932102270526126,283.8475465924483,0,0,0,1,0
3.79,7.12,1.55,9.8,38.55,7.39,2275,75.77,46.63335258114583,46.03407452432543,2.3019577245313623,68.03,31606,36.64,32.97,95.06,948,12.81,356,0,9,7,10,78.5913550053681,35.49645987015487,340.0467108641579,0,0,0,1,0
1.74,6.56,3.5,6.87,48.24,8.23,3840,52.8,61.55621752105664,72.5990817760716,8.369866577573516,63.96,87310,66.88,72.64,98.69,1104,10.06,447,10,3,5,2,100.56291356309276,12.811674812799632,184.60453531016722,0,1,0,0,0
9.13,7.63,1.12,4.88,12.95,18.36,3311,36.87,21.75458221890606,54.65038973884881,14.412522297357526,96.96,23485,63.63,27.89,56.28,2016,37.51,146,2,5,0,0,45.35874727804703,8.017554495622083,42.766029652856346,0,0,0,0,1
0.93,7.71,3.11,3.93,40.91,0.26,2882,71.38,28.352940732754234,48.52333375997273,49.76983599362954,86.09,6027,31.4,29.82,22.76,1817,1.59,162,3,5,7,1,67.50452127514204,14.45670089518635,133.58476079802722,0,0,1,0,0
7.22,7.71,2.95,9.44,11.4,11.27,3743,54.4,3.158881258835418,83.0321580488197,0.0,50.67,55548,35.94,35.95,94.63,654,17.45,353,6,10,7,4,116.32587611776185,22.157337793070703,362.5670688503346,0,0,1,0,0
1.4,6.07,4.85,5.54,33.98,18.47,2519,47.88,61.33030903404287,31.93909010179692,30.358528741471506,51.0,20341,75.21,41.58,22.03,1973,20.45,67,9,1,1,9,78.20841724614431,18.837381945765305,296.2751094203531,0,0,0,0,1
3.89,8.25,0.3,5.15,4.18,18.28,4613,80.5,19.519426893375222,87.88418140574211,25.601908209861136,68.06,24441,92.13,56.63,46.42,1023,17.6,229,3,1,3,4,36.38992520949402,13.002118335923644,85.58184515593308,0,0,1,0,0
4.12,6.85,0.54,9.01,29.26,11.69,4400,52.97,31.688789867956423,76.30546054548937,27.42370276149491,13.18,36566,32.42,51.22,27.18,1272,26.29,27,1,3,1,9,37.35545476948665,20.998627506451037,138.98277076911197,0,0,0,0,1
1.59,7.86,2.53,7.23,13.46,7.62,654,39.52,3.5941814063322717,17.998531614319774,25.286233009333387,99.99,77626,29.19,69.5,60.94,2948,1.03,437,6,0,3,0,52.79227008847873,6.508047944672877,38.85663740629766,1,0,0,0,0
9.23,7.9,2.64,4.18,46.29,1.98,1977,63.72,51.30719934822679,47.954014549970886,41.38690220857608,52.84,57154,26.53,67.37,23.01,720,35.4,611,5,8,9,0,98.5603309051001,19.016498068423925,208.1229254549328,0,1,0,0,0
0.03,7.63,0.2,5.95,14.49,3.48,180,87.99,24.437462263423946,0.0,30.645889893887432,91.17,45832,14.15,13.64,38.03,593,20.01,851,2,6,6,8,72.63595502614056,29.518981372908016,264.4962769912345,0,1,0,0,0
8.94,6.99,4.13,9.5,19.92,13.59,4125,89.48,22.938888106475577,80.59877206680879,28.490758686708116,96.8,47447,37.72,20.71,56.71,2642,22.15,186,5,6,8,1,86.29316046315871,16.543524013696736,183.838487880739,0,1,0,0,0
8.84,7.52,2.47,9.31,42.03,0.33,3019,89.45,35.17905804570283,63.71668551083623,21.317009346237928,59.0,96458,51.6,27.22,25.93,295,18.51,565,10,2,7,6,106.11155050693397,24.853044216022493,288.67570160540123,0,0,0,0,1
3.17,6.1,1.73,3.49,21.91,17.67,764,59.46,20.488576461413828,26.137894852999278,17.819771429422627,12.13,54928,53.74,57.81,58.43,284,17.78,491,5,10,8,9,125.73703179539086,36.56259328536343,511.030151742051,0,0,0,0,1
7.04,7.9,1.59,4.88,11.92,11.76,4135,85.37,10.250348823455003,92.96136052161748,14.088836781838143,58.19,51178,69.1,81.62,41.21,1259,7.47,503,4,2,7,3,51.75595891911401,17.341347763029688,124.26925698208662,0,0,0,0,0
2.53,6.25,4.31,4.08,27.38,0.9,2366,89.52,31.63401790753678,56.49812974087129,28.300096672069294,60.57,47800,5.26,35.99,41.35,615,20.18,495,3,0,1,6,28.020999302877893,14.058400297445516,88.75160373258903,0,0,1,0,0
7.59,6.99,0.98,6.74,42.0,4.8,3298,62.17,47.50674490632974,74.90415722038344,0.0,79.34,46749,56.14,87.1,94.96,794,16.85,724,9,2,6,7,86.94926595394736,25.560062785650093,290.0240298216264,0,0,1,0,0
5.61,6.26,0.8,8.25,21.66,11.88,2779,52.31,15.943273801947685,68.48647596670742,7.334985857573259,6.73,68192,25.5,23.83,75.22,2191,18.72,983,0,2,1,4,12.930491926322684,10.922330602018064,48.437111943983716,0,0,0,0,0
3.0,8.09,1.07,5.07,6.64,0.71,4987,79.14,7.299158701050763,90.93851311446883,0.0,47.7,76651,23.91,83.98,94.36,2922,0.55,512,9,3,10,0,96.11742427923889,17.113156550296935,144.18871192380706,0,0,0,0,0
4.0,7.38,3.13,8.31,19.15,15.6,2371,93.31,30.455325359671086,60.04914215311954,25.87565847799611,92.43,3294,78.97,74.08,66.06,925,5.24,631,5,3,1,3,59.87219792443386,11.814190480829557,119.70410672365064,0,1,0,0,0
6.9,7.73,4.05,7.68,47.72,18.4,3390,98.05,76.72190842524552,66.07812695133143,12.895449255230726,99.15,97140,15.35,41.12,92.57,2123,30.53,943,1,2,3,9,35.310950932981314,23.938027046950328,129.3653257604379,0,0,0,0,0
9.06,7.71,1.65,8.1,3.6,19.22,1782,50.32,16.644287868625405,46.94887788130625,21.72071984892366,20.76,89246,32.91,26.5,86.99,420,16.76,714,2,9,0,2,72.40373336398315,7.284535833309194,117.44011369598375,0,0,0,0,1
1.31,8.1,0.87,9.64,20.42,14.67,4780,96.93,25.1267887958032,92.34384406682419,0.0,87.32,48628,63.76,41.3,99.83,1542,29.72,858,7,7,4,9,109.82374955512476,24.80863997752891,426.23962859330294,0,0,0,1,0
5.71,6.33,1.05,5.97,32.4,17.14,1064,64.95,15.10238295646813,40.619959953094245,29.18570691173266,16.33,69078,64.29,27.1,60.25,678,6.84,986,9,7,5,4,120.45519446439874,19.226301907933145,325.9777583091419,0,0,0,0,1
2.54,7.65,3.1,5.4,3.93,12.21,2456,51.42,21.683295947803813,37.67458700732936,4.952860295205818,84.44,89115,4.81,54.89,75.69,2639,27.93,649,5,0,8,9,60.33557115403404,29.337065746703512,189.26471683066228,0,0,0,0,0
8.01,7.44,1.23,7.79,17.25,9.17,1346,99.19,18.73426870414551,12.630224137484017,36.038732005709385,29.17,72928,7.26,55.99,32.85,2692,11.56,19,2,6,9,9,76.60735908396386,36.11662786199384,305.756537317483,0,0,1,0,0
0.7,6.08,4.39,8.65,47.03,14.26,2227,91.45,60.05090173594529,57.27678320173919,11.024766764295858,96.04,4591,65.54,71.46,95.16,518,28.2,328,6,10,7,5,124.05879319613433,28.655396197385286,392.6667937264384,0,0,0,0,1
6.89,6.5,0.52,4.34,1.53,4.48,1182,78.47,3.825485308100536,14.348995852760044,32.47065697078566,70.16,20118,95.32,52.23,51.9,1540,3.47,615,3,1,1,1,30.036833667072116,1.9405897533775476,42.41030034548782,0,0,1,0,0
1.75,6.67,0.16,8.93,37.59,2.2,4132,92.65,23.65386466916701,86.49438243532138,6.628127492221668,41.11,99239,99.85,37.61,93.33,492,13.35,499,8,0,0,6,63.575536944765794,10.22830551329062,170.52982644764026,0,0,0,0,1
5.96,6.18,0.44,3.4,42.07,15.24,2453,77.7,52.61713833306476,44.97072233557429,59.86853171156251,29.54,32021,98.71,82.93,28.06,715,4.77,823,4,2,1,2,37.00914399790358,6.451681780839417,74.49886940958228,0,0,1,0,0
8.36,6.89,4.23,3.04,13.85,19.16,538,60.83,17.213212017977664,29.19171097219261,22.82613550784767,25.05,92069,35.16,16.24,61.22,1279,25.19,746,2,3,6,0,40.47479275742276,8.900136256815582,70.89977624740423,1,0,0,0,0
7.55,6.07,3.26,4.11,10.74,11.55,2423,96.36,22.057797505214687,44.120720272937945,31.836926990799924,68.72,35640,24.18,74.7,20.11,769,15.7,267,1,5,3,9,54.9406727609358,24.55594813812028,196.8359143802624,0,0,0,0,1
7.53,7.38,4.79,9.85,45.74,9.65,2303,97.43,38.92847759013435,55.10720738363716,15.64894502597111,89.79,10896,9.86,42.77,53.28,961,2.97,891,10,9,9,2,141.99469519970046,20.92765356219867,363.4274448114294,0,0,1,0,0
5.18,6.53,1.68,6.66,38.2,10.69,248,51.99,43.301647812263695,5.109982996385772,47.651704185901885,75.98,32357,32.58,24.49,26.65,343,21.05,413,1,4,4,8,42.813927446502774,21.984444419460715,171.52517703792986,0,0,0,1,0
8.91,6.72,1.06,3.33,5.67,9.57,4788,54.81,11.256883722673582,97.69964589943187,37.87050530336519,83.81,98915,27.69,19.63,55.93,508,1.0,233,2,3,6,9,54.92387699444411,30.151770763351937,194.48789193793218,0,1,0,0,0
5.88,8.28,2.81,9.98,10.61,8.84,1040,56.79,22.088835157607377,38.425819100162,19.623072780216177,78.58,36302,57.68,27.66,64.46,217,32.74,780,1,7,2,10,63.004002975835284,26.650564089286014,248.77900757313313,0,0,0,0,1
9.18,7.26,2.69,8.21,31.07,18.94,1391,87.55,41.61766331164222,28.50218221594124,7.27012353251797,97.96,38842,36.88,19.76,88.18,1574,37.53,557,3,10,9,10,107.77918248605924,42.16073745875122,489.34282902121896,0,0,0,1,0
5.47,6.67,2.96,8.87,20.97,9.6,2172,85.38,11.288863610553973,47.61077990128718,16.974280213448573,76.26,71924,23.15,46.71,43.63,1389,32.4,270,1,3,1,5,36.52733290622327,13.718013281908783,91.58705741563944,0,1,0,0,0
5.06,7.5,1.74,4.49,25.21,1.62,1335,98.82,35.219881948837525,32.533061198922844,12.941374552121827,22.6,75324,61.25,37.98,65.34,1767,38.06,285,9,9,6,10,143.01230232374624,36.077064678096974,610.5679440650929,0,0,0,0,1
2.22,6.5,0.03,3.74,47.58,15.31,2259,62.56,57.03350384264705,47.57105878660419,28.992662362055516,79.58,57826,32.31,38.53,25.32,1335,35.88,780,8,1,4,5,74.43648840115479,15.04240677112572,188.13595886624378,0,0,0,1,0
5.45,6.19,0.18,6.61,21.01,7.83,499,81.57,23.43177678728276,0.0,9.390492744710519,33.56,71085,35.36,22.55,93.08,2472,35.8,780,1,2,0,3,24.167125914457888,5.517585729595834,47.69257842482259,0,0,0,1,0
1.41,6.05,3.32,8.41,44.08,14.21,810,89.97,43.830914770157264,11.596545267006586,33.231427913331196,99.59,26372,59.84,62.78,56.14,1051,9.82,365,8,5,0,7,86.28388856328432,20.94174121394578,303.8725397857654,1,0,0,0,0
8.7,8.38,2.62,7.46,33.04,11.59,4984,45.49,16.02358390998984,107.37863964903467,35.94861732579493,38.91,83377,11.82,58.62,40.21,2039,9.25,335,5,7,8,4,100.28007709869183,22.282168140808594,283.21844776853175,0,0,0,1,0
6.76,7.81,4.11,7.42,6.08,14.26,3713,73.44,4.287913100624499,79.46231708503035,25.900652548495838,30.69,21715,77.42,88.58,57.06,353,32.38,237,0,7,4,6,52.74024047379188,19.60170089834826,178.2636219338624,1,0,0,0,0
9.94,8.0,1.5,8.3,37.23,1.24,3704,68.34,39.09501618257518,67.40587188406451,13.30230718284057,25.44,5468,96.54,23.41,58.52,309,19.66,609,3,10,0,8,84.64357419374952,18.657507713925362,298.09865371263123,0,0,0,0,0
0.92,8.45,4.08,4.59,26.01,0.68,1210,82.0,28.861868958695812,14.321801673054185,8.387563852603925,66.53,94698,49.08,76.72,79.46,537,37.69,905,0,8,6,4,58.64420485647534,24.831501129393097,185.5953241657731,0,0,1,0,0
2.41,8.33,2.13,7.63,11.25,7.57,3745,78.68,5.779648935920822,55.43456218612339,2.1994984882936017,12.7,41553,55.99,12.71,97.97,2164,35.89,312,5,6,8,10,91.41234433066408,34.45060592067078,407.14174941597673,0,1,0,0,0
8.77,7.84,0.48,5.74,14.48,13.86,1986,86.9,12.05944519977211,36.509967853183475,11.547797808762688,95.45,19650,38.46,15.87,34.89,706,35.73,111,3,1,10,4,54.240976622701325,24.306784160201115,118.04360498149558,0,0,1,0,0
3.95,7.73,4.89,3.49,27.87,4.47,1491,51.78,33.77954323535989,31.638046240196537,51.302088529912965,30.84,1167,95.67,61.84,24.36,2420,13.04,302,2,7,0,3,60.89343412785456,9.802794438980081,114.69542477013012,0,0,1,0,0
4.66,6.84,2.56,4.41,30.09,8.67,4270,45.14,42.78436329164064,93.41657211895516,26.233785088543307,30.95,33782,13.29,42.52,72.46,2006,5.32,17,2,6,9,5,70.70242107217162,25.053180903354523,239.73955540800253,1,0,0,0,0
8.61,6.26,3.15,8.56,48.41,19.62,3048,86.36,55.94477349976027,47.06580325666718,0.0,6.51,37557,81.35,28.44,90.77,998,27.12,623,8,7,3,1,107.56469711021462,9.407394004991787,180.25543297392224,0,0,1,0,0
5.22,7.43,3.35,9.27,42.74,4.3,4919,55.24,48.86902544366433,119.69357795583223,24.249276831336466,26.11,62873,65.04,10.22,65.2,2646,17.62,634,5,2,2,2,51.21505571237249,9.691367741389652,94.36794921070317,0,0,0,1,0
